customer_id,gender,location,age,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,months_since_last_default,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,target_credit_score_movement
5985,male,Bareilly,29,48179,30062,130000,213139,0.01,3,66,0,25,4,43765.71,192789,Stable
5986,male,Itanagar,26,37864,35404,90000,38944,0.1,0,89,0,30,0,13621.29,431590,Decrease
5987,female,Kurnool,43,109460,86363,290000,1390444,0.65,1,90,0,0,1,29228.06,1243250,Stable
5988,female,Nashik,30,35204,23567,70000,261593,0.59,3,61,0,0,3,29933.55,191612,Stable
5989,male,Tirupati,21,47917,39079,110000,355618,0.53,3,46,0,0,8,87465.3,18362,Decrease
5990,male,Jaipur,29,49175,22217,110000,490995,0.53,2,72,0,26,1,27935.8,198844,Stable
5991,female,Jalandhar,39,57286,5439,130000,5928,0.19,2,68,17,26,3,51688.93,338594,Stable
5992,male,Bikaner,24,41547,16018,100000,145763,0.16,0,88,3,0,0,21014.78,377245,Increase
5993,female,Jalna,27,38352,30590,90000,217189,0.87,0,67,0,0,2,35265.09,97409,Stable
5994,male,Tirupati,56,161472,0,410000,0,0.18,2,71,0,18,0,77225.14,496188,Increase
5995,female,Gangtok,26,31856,16522,90000,34530,0.03,1,33,0,0,6,55253.34,22461,Increase
5996,female,Udaipur,47,125017,49444,300000,1043268,0.24,1,73,0,65,2,74462.52,837757,Stable
5997,male,Kanpur,31,84556,14167,250000,72110,0.8,0,79,2,0,1,65933.84,282222,Stable
5998,female,Saharanpur,30,34149,17651,90000,319130,0.2,3,44,0,0,5,62775.86,44158,Stable
5999,female,Visakhapatnam,23,49972,16021,100000,145630,0.17,2,57,0,0,2,33151.11,76302,Stable
6000,female,Gaya,29,34072,20164,80000,21777,0.47,2,89,0,25,1,15876.95,211116,Stable
6001,male,Kollam,25,35341,22579,90000,182664,0.1,1,88,0,0,0,17547.03,275337,Increase
6002,male,Bareilly,62,243817,72436,560000,802590,0.71,0,78,0,0,1,35959.8,228995,Increase
6003,male,Itanagar,23,25385,20960,60000,106476,0.58,1,39,0,0,6,39924.01,34754,Decrease
6004,female,Gangtok,68,233115,204424,630000,1244942,0.12,1,87,0,0,1,28146.07,771567,Increase
6005,male,Srinagar,27,22660,11337,60000,261771,0.64,3,49,2,0,7,38372.73,39048,Stable
6006,female,Amritsar,21,29004,27381,70000,29845,0.17,3,53,0,22,3,23852.82,73361,Stable
6007,female,Ludhiana,30,35542,31406,90000,473602,0.27,1,55,0,30,3,34064.01,116564,Stable
6008,male,Aligarh,35,91492,51745,200000,263899,0.06,1,34,0,0,3,83639.34,69394,Increase
6009,male,Ambala,59,197400,116001,440000,2215619,0.34,1,82,0,0,1,71345.59,410819,Stable
6010,female,Howrah,25,29795,9435,60000,227194,0.46,2,48,4,0,7,37692.79,48166,Stable
6011,female,Gwalior,32,70196,38072,190000,574887,0.17,1,73,0,0,2,51485.94,543600,Stable
6012,male,Bhubaneswar,29,38942,21516,80000,109516,0.51,2,76,0,0,1,23083.29,109729,Stable
6013,male,Indore,25,46547,28927,120000,262657,0.35,1,76,4,0,1,27870.16,168638,Stable
6014,male,Kanpur,28,47759,18927,130000,210089,0.61,3,75,1,30,2,28625.45,134996,Stable
6015,female,Shillong,23,42149,1350,110000,6858,0.26,0,76,0,0,2,31710.18,102278,Stable
6016,female,Surat,28,27192,21380,70000,151584,0.4,3,80,0,0,1,18159.32,132066,Stable
6017,female,Gangtok,23,39520,36226,100000,438334,0.22,3,81,1,27,2,20821.19,230888,Stable
6018,female,Gandhinagar,55,166637,109966,430000,1659386,0.02,1,77,0,0,1,83678.61,423583,Stable
6019,female,Belgaum,33,79929,67073,200000,743168,0.62,1,56,0,20,2,63486.06,270125,Stable
6020,male,Gandhinagar,25,31170,25633,80000,386801,0.24,1,55,0,21,3,38434.35,55795,Stable
6021,male,Panaji,45,102155,38965,280000,120401,0.25,1,83,0,0,1,43713.91,646076,Stable
6022,female,Mumbai,45,138695,27256,350000,520589,0.13,3,51,0,15,2,130817.34,390838,Stable
6023,female,Raebareli,23,28255,14654,70000,308906,0.06,0,85,0,0,0,9355.93,453096,Increase
6024,male,Aurangabad,29,48887,3803,130000,42137,0.79,3,79,0,0,1,45016.19,135273,Stable
6025,male,Madurai,22,22646,13773,60000,125196,0.01,1,42,1,82,6,45256.48,27653,Decrease
6026,male,Patiala,24,44665,21105,110000,212949,0.15,0,62,1,0,2,51110.46,120111,Stable
6027,male,Chandigarh,27,44571,28082,100000,30328,0.01,3,78,0,0,1,26621.3,119047,Stable
6028,female,Udaipur,29,42980,28989,120000,176253,0.42,0,77,3,0,2,33166.87,253230,Stable
6029,male,Faridabad,70,200545,177337,540000,193297,0.28,0,79,0,0,0,40811.58,322429,Increase
6030,female,Kanpur,44,132461,3569,300000,71665,0.03,2,79,0,25,2,32637.54,1123401,Stable
6031,male,Daman,28,42295,29531,90000,150017,0.41,1,68,0,0,3,28102.23,153910,Stable
6032,male,Bikaner,69,214845,177008,510000,3202074,0.28,0,70,1,0,0,43517.98,474644,Stable
6033,male,Satna,68,239805,164593,600000,1660743,0.08,1,56,0,0,1,113276.16,244218,Stable
6034,female,Bhavnagar,55,154535,41747,460000,797367,0.18,1,78,0,0,1,45368.18,892215,Increase
6035,female,Lucknow,22,47664,36666,140000,406259,0.71,3,73,2,0,1,48257.84,232343,Stable
6036,male,Siliguri,61,229152,65958,560000,1061923,0.1,0,81,0,0,1,64311.45,237807,Stable
6037,female,Nashik,27,26379,14047,60000,268016,0.27,3,83,0,0,1,17090.85,112374,Stable
6038,female,Jind,61,215595,53277,580000,537032,0.16,1,77,0,0,0,66298.14,431987,Increase
6039,male,Udaipur,29,32942,27120,80000,56680,0.7,3,52,0,0,4,31453.74,132233,Stable
6040,male,Nellore,25,34690,12736,70000,294201,0.2,3,71,0,0,1,20607.23,251993,Stable
6041,female,Jind,27,27181,11521,60000,47236,0.12,0,71,0,0,1,20501.44,128170,Stable
6042,female,Dharwad,22,38108,5057,90000,35904,0.95,0,30,3,19,5,48744.5,45121,Decrease
6043,female,Bhubaneswar,39,89853,7770,240000,47397,0.11,2,46,0,0,4,122991.07,75614,Increase
6044,male,Bhavnagar,29,44077,23196,90000,257011,0.99,3,47,0,0,4,52380.18,41227,Stable
6045,male,Rishikesh,48,113669,28647,330000,575804,0.02,2,75,0,0,1,80912.29,735933,Stable
6046,female,Raigarh,32,87612,62600,230000,1069834,0.69,4,80,0,0,2,44053.79,437519,Stable
6047,male,Coimbatore,68,221156,81764,500000,1315582,0.63,0,81,0,0,1,68781.31,310512,Stable
6048,male,Gandhinagar,30,43924,38419,110000,810640,0.14,3,73,0,24,2,23503.3,146917,Stable
6049,female,Aurangabad,23,45826,42906,130000,46338,0.11,2,85,0,0,0,20826.62,318019,Increase
6050,female,Faridabad,65,213855,60571,530000,975193,0.35,0,58,0,0,1,71062.55,127149,Stable
6051,male,Coimbatore,31,90449,51991,210000,524589,0.04,3,53,0,0,3,61205.98,293473,Stable
6052,male,Tirupati,28,43392,34986,130000,422980,0.08,3,71,0,0,2,30535.82,264696,Stable
6053,female,Kavaratti,50,139313,28968,340000,60543,0.11,0,74,4,0,1,75273.7,603022,Stable
6054,male,Amritsar,22,25230,15526,60000,265339,0.71,0,83,0,0,2,12987.28,149299,Stable
6055,male,Aurangabad,30,29465,8701,80000,9397,0.09,1,50,25,0,2,35089.29,84702,Stable
6056,female,Gurugram,62,225743,33089,560000,697847,0.08,0,76,0,0,0,63956.04,209226,Increase
6057,female,Udaipur,21,32120,28153,70000,143298,0.83,1,70,0,0,1,14262.32,215898,Stable
6058,male,Visakhapatnam,60,179017,149462,470000,1656038,0.04,2,63,0,0,2,83942.85,377986,Stable
6059,male,Raigarh,33,77791,61293,170000,1046884,0.88,3,61,0,20,2,54395.06,150143,Stable
6060,male,Jamshedpur,28,28299,8952,70000,99367,0.26,3,90,0,27,0,17129.88,365862,Stable
6061,female,Jaipur,51,188223,36845,400000,703002,0.8,1,79,0,0,1,64425.57,704772,Stable
6062,male,Meerut,57,191482,170740,560000,3773354,0.06,2,68,0,0,2,116862.57,466621,Stable
6063,male,Visakhapatnam,53,198647,154852,410000,2028561,0.52,0,70,0,0,1,46677.11,822418,Stable
6064,female,Firozabad,27,23522,8010,60000,8811,0.28,2,63,0,0,3,21817.19,109437,Stable
6065,female,Faridabad,39,62084,18583,180000,354935,0.22,1,75,0,22,2,39870.82,693278,Stable
6066,male,Patiala,23,41819,37261,100000,897617,0.79,1,73,0,27,1,24654.89,275933,Stable
6067,female,Bhopal,28,22255,7641,60000,92303,0.13,2,51,18,0,4,18039.19,53248,Stable
6068,female,Noida,23,45094,21932,110000,23905,0.78,2,58,0,0,2,36326.14,83187,Stable
6069,male,Visakhapatnam,26,37115,18192,80000,19829,0.08,1,44,14,70,8,54239.86,22926,Stable
6070,female,Faridabad,22,32146,17113,90000,35766,0.12,1,78,0,0,2,20053.24,192863,Stable
6071,female,Noida,38,51890,2816,110000,19937,0.2,4,52,0,0,3,37550.92,341349,Stable
6072,male,Firozabad,25,44606,38233,100000,194223,0.82,2,62,0,0,4,45554.65,108190,Stable
6073,female,Patna,46,142216,53539,300000,647821,0.24,0,77,0,0,2,66656.06,920191,Stable
6074,male,Shimla,40,93978,85676,260000,1293707,0.04,3,77,0,0,1,40867.85,648787,Stable
6075,male,Daman,26,44640,31771,110000,34312,0.14,1,85,8,0,1,13953.95,491506,Stable
6076,female,Agartala,26,20060,16835,40000,18350,0.0,1,49,31,0,6,31421.76,29187,Decrease
6077,female,Vadodara,22,32984,27708,100000,168741,0.23,3,82,0,16,2,23359.04,242082,Stable
6078,female,Bhubaneswar,46,101824,81819,240000,1806563,0.14,6,76,0,0,2,43840.08,887471,Stable
6079,male,Jammu,29,22187,6816,50000,109601,0.25,2,70,0,27,2,13859.04,106516,Stable
6080,female,Noida,27,38889,28683,90000,289698,0.83,0,35,3,16,7,68042.16,4800,Decrease
6081,male,Agra,24,29398,19385,70000,40708,0.27,3,77,0,84,2,19899.92,120885,Stable
6082,female,Gurgaon,26,21003,17882,40000,395192,0.36,0,64,0,63,2,17740.17,141046,Stable
6083,female,Gurugram,22,25869,12669,70000,153168,0.08,2,56,0,0,4,24141.53,120968,Stable
6084,female,Chennai,29,36682,20686,100000,105084,0.84,3,58,0,16,3,32529.14,72209,Stable
6085,male,Thane,69,233264,19392,660000,234643,0.12,0,72,0,0,1,78043.79,437323,Increase
6086,female,Bareilly,33,90416,52101,210000,734103,0.16,1,77,0,0,2,36141.47,379494,Stable
6087,female,Nashik,27,48261,28703,100000,289326,0.48,2,37,3,23,7,69812.25,29031,Stable
6088,male,Coimbatore,43,140286,29212,410000,587161,0.11,1,31,0,0,2,184276.78,2426,Increase
6089,male,Visakhapatnam,28,20222,6736,50000,101713,0.6,3,75,0,0,2,16648.22,229534,Stable
6090,female,Chandrapur,27,33572,28588,90000,288738,0.62,1,58,0,0,4,40334.81,153073,Stable
6091,female,Srinagar,27,46942,32963,110000,431156,0.06,1,77,0,0,2,34947.36,108224,Stable
6092,female,Dhanbad,26,46580,8466,110000,26244,0.14,0,44,4,0,5,82910.11,28190,Increase
6093,male,Indore,40,81249,44229,180000,888118,0.97,0,74,0,0,2,36978.15,483349,Stable
6094,male,Ahmedabad,21,24945,23649,60000,167671,0.02,2,69,0,0,3,23105.8,197786,Stable
6095,male,Saharanpur,46,117539,102032,240000,620354,0.8,0,77,0,0,1,57608.11,532034,Stable
6096,male,Aligarh,42,143795,17795,330000,108371,0.12,3,77,1,0,2,69339.63,600788,Stable
6097,female,Bhilwara,35,81796,68855,170000,351160,0.75,0,70,0,0,1,31696.44,509315,Stable
6098,male,Lucknow,23,46259,17986,120000,217630,0.01,2,64,2,0,4,41402.55,153457,Stable
6099,male,Delhi,24,20027,4881,40000,54130,0.18,2,75,2,0,2,10183.71,198847,Stable
6100,male,Dharwad,28,34574,24018,90000,50197,0.23,0,71,0,18,2,31113.4,103110,Stable
6101,female,Patna,27,28268,6618,80000,20515,0.33,0,35,3,0,6,51670.26,6280,Stable
6102,female,Rishikesh,43,137026,11102,310000,167529,0.17,1,68,0,0,2,100351.49,496587,Increase
6103,male,Jalna,21,29105,19469,70000,99097,0.14,0,75,0,0,2,15729.55,105947,Stable
6104,male,Bhilwara,31,83184,31681,220000,97577,1.0,1,45,0,0,4,114511.03,4509,Stable
6105,female,Kanpur,24,26948,6250,60000,131812,0.2,3,84,0,17,2,17799.73,205691,Stable
6106,female,Bikaner,24,30467,17366,70000,227320,0.7,2,74,1,0,1,15013.43,200763,Stable
6107,female,Belgaum,33,62424,0,180000,0,0.03,0,70,3,17,2,27538.77,647043,Stable
6108,female,Vijayawada,54,166921,46343,470000,513943,0.19,6,56,0,0,2,92911.38,193228,Stable
6109,female,Dhanbad,29,31264,7583,70000,76512,0.37,2,80,0,81,2,17495.81,176183,Stable
6110,female,Ludhiana,58,164423,61902,450000,500787,0.1,0,78,10,61,1,63982.62,644048,Stable
6111,female,Agartala,25,40125,22880,90000,528299,0.91,3,69,6,0,2,37971.15,179076,Stable
6112,female,Kurnool,27,47723,25659,120000,413109,0.09,3,57,2,0,4,51273.62,93362,Stable
6113,male,Pune,28,34571,31266,70000,65658,0.41,0,77,0,83,1,21418.85,106418,Stable
6114,male,Hoshiarpur,32,99402,2432,240000,26995,0.87,4,75,12,0,2,64661.06,697960,Stable
6115,male,Gwalior,62,211662,78096,440000,1569729,0.37,0,70,12,0,0,32135.83,260292,Stable
6116,male,Bikaner,50,128378,105764,370000,1171865,0.21,3,70,0,69,1,61926.79,902974,Decrease
6117,male,Patna,24,33404,22109,90000,112755,0.27,1,61,0,24,2,35993.48,177426,Stable
6118,male,Nagapattinam,56,197425,7878,470000,158269,0.08,2,64,36,0,2,85286.54,204980,Increase
6119,female,Durgapur,36,90462,52154,220000,160634,0.55,0,35,21,76,5,99270.57,48641,Stable
6120,female,Amritsar,46,142594,5194,420000,15997,0.61,0,73,0,0,1,81154.0,904157,Stable
6121,male,Hoshiarpur,29,41257,4646,120000,28294,0.12,3,38,0,0,6,95091.07,31357,Decrease
6122,male,Itanagar,49,121657,64059,330000,1222245,0.26,1,77,0,0,2,55995.05,924556,Stable
6123,female,Patiala,47,145473,4617,360000,74287,0.05,0,59,0,0,2,119977.96,404918,Increase
6124,female,Puducherry,63,226119,95738,580000,391568,0.76,1,62,0,0,1,100783.89,174928,Stable
6125,female,Delhi,28,21721,13201,50000,106796,0.26,2,32,0,0,6,33139.74,2875,Stable
6126,male,Shimla,56,163376,90466,350000,1908832,0.32,1,86,0,0,1,22414.24,1080580,Increase
6127,female,Meerut,38,78927,66713,200000,673801,0.46,1,72,26,30,2,56049.48,380308,Stable
6128,male,Thane,69,228814,9998,650000,150769,0.28,0,73,0,0,1,93879.08,561938,Stable
6129,male,Bikaner,28,48867,36224,110000,39484,0.7,2,76,29,21,2,24643.76,177033,Stable
6130,female,Mumbai,40,65340,30129,160000,604990,0.28,4,78,0,15,2,30212.36,495452,Stable
6131,female,Erode,21,35913,29417,80000,620110,0.53,1,55,0,69,2,33086.82,161399,Stable
6132,male,Mumbai,50,115489,26323,280000,239276,0.24,2,73,0,0,2,33195.31,781824,Stable
6133,female,Madurai,34,92285,83407,180000,1425425,0.58,1,49,0,0,6,122162.95,29323,Decrease
6134,female,Agra,58,166744,48135,480000,823108,0.52,0,59,0,0,2,131547.76,280152,Stable
6135,male,Shillong,28,47986,26214,140000,369617,0.18,3,70,22,0,1,43377.77,168300,Stable
6136,female,Hoshiarpur,39,55368,27094,150000,435671,0.91,1,50,0,0,2,40611.06,309248,Stable
6137,male,Bikaner,23,22131,13571,60000,68940,0.5,1,56,0,0,2,28192.49,91706,Stable
6138,male,Dharwad,31,77312,54128,220000,330180,0.25,2,78,16,0,1,36416.64,613593,Stable
6139,female,Meerut,27,44823,14112,130000,283651,0.46,1,72,0,0,1,30787.8,127151,Stable
6140,male,Hoshiarpur,40,73972,22443,160000,473547,0.11,4,76,0,0,2,26826.01,391678,Stable
6141,male,Rajkot,45,112097,67368,320000,1219360,0.47,3,67,3,0,2,93639.36,438241,Stable
6142,female,Dharwad,27,46392,41214,130000,44923,0.58,2,69,0,18,3,50001.92,143215,Stable
6143,female,Mumbai,22,25990,23430,50000,189548,0.75,2,73,3,0,1,10837.44,156793,Stable
6144,female,Puducherry,21,30709,10541,90000,53653,0.09,3,73,0,0,1,21511.85,157816,Stable
6145,male,Delhi,29,34165,11454,70000,241564,0.0,3,68,7,72,2,29226.34,186488,Stable
6146,male,Shimla,21,34539,13846,90000,14953,0.28,1,77,0,25,2,20359.67,183113,Stable
6147,female,Kurnool,24,23821,3223,70000,35743,0.86,3,81,0,0,2,14588.27,150440,Stable
6148,male,Raipur,21,42509,38780,120000,468850,0.05,0,83,6,0,1,32949.41,204614,Stable
6149,female,Haldwani,23,21163,8385,50000,76303,0.91,2,74,0,0,1,16539.11,215507,Stable
6150,female,Dehradun,25,29837,10473,80000,199929,0.02,0,63,0,0,4,31549.39,110974,Stable
6151,male,Mysore,22,20894,13160,50000,159236,0.1,3,73,0,87,2,17392.47,163203,Stable
6152,female,Meerut,25,25108,20830,60000,168514,0.02,1,73,0,15,2,17146.99,216405,Stable
6153,male,Agartala,22,43006,31471,120000,97245,0.27,3,82,0,0,1,36321.55,111796,Stable
6154,male,Bhubaneswar,38,83595,6567,240000,145130,0.18,1,78,0,0,1,71249.56,274798,Increase
6155,female,Mysore,52,156111,42082,400000,719181,0.51,0,61,0,0,2,90986.19,327156,Stable
6156,male,Kottayam,63,243363,31387,660000,317008,0.34,1,84,0,0,0,58246.82,488850,Increase
6157,female,Jamshedpur,38,66013,24771,140000,299729,0.28,0,74,0,84,2,37120.59,252918,Stable
6158,male,Bhopal,28,48825,24680,120000,101187,0.46,3,72,0,0,1,39131.79,138654,Stable
6159,male,Agartala,39,54315,45306,150000,320766,0.14,3,50,0,0,2,65580.25,165107,Stable
6160,male,Bhilwara,28,32288,11582,90000,35788,0.24,0,79,3,23,1,20446.5,172247,Stable
6161,female,Erode,22,41641,6110,110000,55601,0.1,0,41,0,0,7,57559.5,23478,Increase
6162,male,Amritsar,27,29430,24731,60000,249535,0.22,1,54,0,0,4,28816.01,154078,Stable
6163,female,Shillong,23,46018,23845,120000,383904,0.85,2,55,3,0,4,44386.91,111665,Stable
6164,male,Ahmedabad,28,32238,28271,70000,313808,0.97,3,77,0,0,1,19253.95,141250,Stable
6165,male,Nashik,23,26708,25120,80000,504409,0.59,0,73,0,27,2,16607.66,234040,Stable
6166,female,Satna,37,92364,39411,200000,397262,0.86,4,56,0,0,3,70449.74,254652,Stable
6167,female,Jaipur,38,71127,38019,170000,498048,0.11,4,78,0,20,2,32695.42,407610,Stable
6168,female,Jalna,55,151427,15461,410000,248922,0.27,1,90,0,0,0,21108.88,1251355,Increase
6169,female,Kanpur,24,46792,22215,130000,268579,0.65,3,34,0,0,5,102934.75,23044,Decrease
6170,female,Jaipur,24,33162,21712,80000,66872,0.03,3,70,0,0,1,25451.69,203798,Stable
6171,male,Tirunelveli,31,87916,30627,220000,186824,0.05,0,51,0,0,3,87483.37,233281,Stable
6172,male,Chandigarh,60,180526,52571,440000,1108196,0.22,1,73,0,0,0,43859.86,524817,Increase
6173,female,Patna,42,114209,48878,290000,101666,0.09,0,72,0,0,2,30709.45,786712,Stable
6174,male,Satna,23,39495,0,120000,0,0.58,0,56,0,0,2,50158.01,51274,Stable
6175,male,Nagpur,34,78587,2632,220000,39743,0.25,1,82,0,0,2,60853.9,611748,Stable
6176,male,Kohima,53,180847,12083,390000,37215,0.8,2,70,0,0,1,31384.22,733206,Increase
6177,female,Pune,38,61698,1058,140000,8569,0.9,0,62,0,0,3,59333.15,315702,Stable
6178,male,Coimbatore,26,40430,33930,120000,138434,0.13,1,42,6,0,5,76730.37,4269,Stable
6179,male,Howrah,34,57732,50265,140000,859531,0.72,2,74,0,0,2,34463.93,649562,Stable
6180,male,Shimla,44,107491,102082,290000,622700,0.44,3,73,0,0,2,29687.78,971289,Stable
6181,female,Bilaspur,35,57948,42336,120000,469506,0.85,3,78,0,0,2,33039.08,553453,Decrease
6182,male,Puducherry,50,116027,102822,310000,1243117,0.42,3,71,32,0,2,63284.69,587393,Stable
6183,male,Hyderabad,38,54087,23465,110000,541572,0.23,2,76,0,0,2,21501.73,349461,Stable
6184,female,Amritsar,29,36679,19498,100000,79551,0.4,2,88,0,23,0,23982.08,290761,Stable
6185,female,Faridabad,33,79924,67444,200000,208401,0.56,1,42,0,0,3,148717.87,97525,Stable
6186,male,Gwalior,28,46772,38686,130000,119926,1.0,3,71,3,0,2,32302.54,156088,Stable
6187,male,Aurangabad,40,52510,44500,130000,449005,0.03,4,42,21,25,3,62868.52,80145,Stable
6188,female,Jaipur,27,33117,15543,70000,156984,0.33,0,85,0,0,0,7249.24,331320,Increase
6189,female,Kavaratti,27,20288,13890,40000,167930,0.26,2,78,0,0,2,8188.22,224223,Stable
6190,female,New Delhi,45,132436,20167,320000,62316,0.61,2,72,0,0,1,43342.87,889520,Stable
6191,female,Bhavnagar,42,114576,64824,230000,394778,0.48,2,46,0,0,2,96543.72,151259,Stable
6192,female,Mumbai,22,30443,17434,80000,71305,0.68,0,74,2,0,2,18568.53,251078,Stable
6193,female,Muzzafarnagar,56,195853,176210,580000,4244898,0.16,0,71,0,0,0,101166.78,437464,Increase
6194,female,Thane,24,36579,11575,110000,255807,0.16,3,44,0,17,5,64395.91,5551,Stable
6195,male,Kolhapur,33,95675,13789,250000,70186,0.1,0,67,0,0,2,92082.25,320010,Increase
6196,female,Nagpur,30,46586,16484,120000,199456,0.52,3,49,0,0,7,71952.09,31577,Stable
6197,female,Dehradun,48,142449,112386,370000,2144324,0.68,1,86,0,0,0,20931.88,1009556,Increase
6198,male,Kottayam,32,76061,58792,220000,416247,0.2,4,69,0,0,2,86999.5,292641,Stable
6199,female,Durgapur,53,164990,1745,340000,21114,0.01,2,70,26,0,0,27935.35,404050,Increase
6200,female,Daman,21,28752,12472,80000,300325,0.11,0,71,0,65,1,26366.04,138527,Stable
6201,male,Dharwad,30,40897,25454,100000,485662,0.23,3,79,24,25,1,20684.67,139372,Stable
6202,female,Raigarh,41,100214,17101,300000,257883,0.32,2,76,0,0,1,51424.47,856895,Stable
6203,male,Nagapattinam,27,25602,22558,60000,47146,0.23,0,43,0,0,4,31301.11,38083,Stable
6204,male,Coimbatore,29,28388,16523,60000,232643,0.22,2,75,0,0,1,16984.67,296699,Stable
6205,male,Srinagar,26,30176,25280,80000,153702,0.89,3,72,0,0,1,19561.41,212426,Decrease
6206,male,Dispur,24,48889,14910,120000,180261,0.25,2,73,0,61,1,35118.73,100958,Stable
6207,female,Vadodara,29,38569,23700,90000,144333,0.14,3,85,0,16,0,20355.68,230648,Increase
6208,male,Moradabad,38,89502,25296,210000,406759,0.14,4,58,0,90,3,82486.42,185517,Stable
6209,male,Kottayam,69,219935,9182,470000,19190,0.1,0,88,0,0,1,13684.8,652732,Increase
6210,female,Hoshiarpur,24,42313,25750,90000,156560,0.69,1,63,0,0,3,41158.5,81794,Stable
6211,male,Itanagar,30,20343,18299,50000,349144,0.78,3,32,0,20,4,37903.15,35432,Decrease
6212,male,Kottayam,25,43843,13882,120000,84541,0.37,1,77,3,0,1,31286.4,213078,Stable
6213,male,Puducherry,21,42060,16196,110000,17653,0.57,1,58,0,0,4,36279.0,196299,Stable
6214,male,Nagpur,25,30575,1047,90000,5329,0.93,3,67,6,0,4,33262.97,184316,Stable
6215,female,Jalna,21,38953,21964,100000,45685,0.88,2,52,0,0,2,38969.18,139260,Stable
6216,male,Haldwani,27,39809,29465,110000,414867,0.71,2,56,30,0,4,47365.25,85621,Stable
6217,female,Agartala,60,186711,60754,430000,674369,0.92,0,71,0,0,0,59874.04,435388,Stable
6218,female,Panipat,27,26521,6763,80000,27593,0.1,1,62,0,0,3,25304.74,120010,Stable
6219,male,Jammu,23,43748,24919,120000,176924,0.75,3,78,0,90,2,39431.75,286286,Stable
6220,male,Erode,69,245585,71624,510000,78070,0.78,1,77,0,0,0,37097.05,558005,Increase
6221,male,Jalandhar,53,165224,148839,370000,2393331,0.85,2,88,0,0,1,15853.91,1031303,Increase
6222,male,Muzzafarnagar,28,38869,33389,110000,236394,0.52,0,37,10,0,8,73843.96,6815,Stable
6223,female,Dhanbad,47,114955,12865,260000,142801,0.02,2,66,0,0,2,80072.24,259332,Increase
6224,female,Belgaum,31,77195,62188,190000,441534,0.03,1,80,18,0,1,43676.25,454284,Stable
6225,female,Bhilwara,33,60577,39174,180000,316525,0.32,1,83,21,0,1,33605.5,523066,Stable
6226,male,Lucknow,34,54236,17202,150000,276608,0.24,4,78,0,0,1,33454.91,593455,Stable
6227,female,Shillong,26,31492,29746,90000,270391,0.62,3,78,12,0,1,24652.71,281823,Stable
6228,male,Rajkot,21,37546,18957,80000,115258,0.99,3,70,0,29,2,17383.36,260223,Stable
